NEIGHBORHOOD,OVERALLQUAL,EXTERQUAL,BSMTQUAL,HEATINGQC,GRLIVAREA,KITCHENQUAL,TOTRMSABVGRD,GARAGEYRBLT,GARAGEFINISH,ENCLOSEDPORCH,TOTALLIVINGSF,HOUSE_AGE,REMODEL_AGE,GARAGE_PROXY,BATHROOM_INDEX,TOTALPORCHSF,HASBASEMENT,HASGARAGE,HASFIREPLACE,FOUNDATION_CBLOCK,FOUNDATION_PCONC,EXTERIOR1ST_METALSD,EXTERIOR1ST_OTHER,EXTERIOR1ST_PLYWOOD,EXTERIOR1ST_VINYLSD,EXTERIOR1ST_WD SDNG,GARAGETYPE_DETCHD,GARAGETYPE_OTHER,SALETYPE_CON,SALETYPE_NEW,SALETYPE_WD,SALEPRICE
0.4836805098567549,0.5505854422969088,0.9308349592486579,0.49199613948543813,0.8146877116233113,0.5315936618888977,0.6369414075340987,0.9692725657755669,0.9168453052632546,0.12346060030581786,0.0,0.038091025649404864,-0.9278971292995405,-0.7809952667909174,0.34262403428409066,1.5178186703858403,0.5586793686595445,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.24769911637256
1.142755065985823,-0.23362487072883056,-0.8270540461248798,0.49199613948543813,0.8146877116233113,-0.4725923463844415,-0.9354184348314678,-0.33853269760543725,-0.2827612259674131,0.12346060030581786,0.0,-0.0255702508877041,0.07988005411771662,0.5717469433595517,0.08612188516867782,-0.07069687723280071,-1.3383406526017967,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.109016442313738
0.4836805098567549,0.5505854422969088,0.9308349592486579,0.49199613948543813,0.8146877116233113,0.6753481726466909,0.6369414075340987,-0.33853269760543725,0.827985562209131,0.12346060030581786,0.0,0.24301583927861733,-0.8503758074982131,-0.7289667202466685,0.4948898332356411,1.5178186703858403,0.3904792155603604,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.317171167298682
1.801829622114891,1.3347957553226482,0.9308349592486579,0.49199613948543813,0.8146877116233113,1.3615835291577796,0.6369414075340987,1.6231751974660689,0.7835556906820693,0.12346060030581786,0.0,1.0585251847672215,-0.8116151465975493,-0.624909627158171,1.5560978383912376,1.5178186703858403,0.7037053761348967,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.429220196836383
0.977986426953556,1.3347957553226482,0.9308349592486579,1.99668433274507,0.8146877116233113,0.5005167485079546,0.6369414075340987,0.3153699340850648,0.9612751767903164,0.12346060030581786,0.0,1.1009889417602734,-1.005418451100868,-0.9370809064236638,0.5608765658678594,0.7235608965765198,0.5280249579071702,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.634606283893019
-1.4935431585304495,-1.0178351837545698,-0.8270540461248798,-1.012692053774194,0.8146877116233113,-0.9964776165728041,-0.9354184348314678,-0.9924353292959394,-1.9266664724686984,0.12346060030581786,0.0,-0.7941888267735728,1.5527851683429386,1.9765177000542697,-2.1105028221799884,-0.8649546510421213,-0.5985692620874101,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.678448377988165
-0.9992372414336483,-1.0178351837545698,-0.8270540461248798,-1.012692053774194,0.8146877116233113,-1.1120021582034545,-0.9354184348314678,-0.9924353292959394,-0.7714898127650925,-1.1122677718460496,0.0,-0.7718716651807918,0.5450079849256815,1.1960895018905375,-1.1932273381547873,-0.8649546510421213,-1.3383406526017967,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.771443882099637
1.6370609830826242,2.1190060683483876,2.688723964622196,1.99668433274507,0.8146877116233113,1.5458811059120336,2.209301249899665,2.9309804608470733,1.0057050483173782,1.359188972457685,0.0,1.234477273052976,-1.0829397729021955,-1.0411379995121615,1.3693118185002098,2.312076444195161,0.0824440550242031,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.75130259456002
-0.9992372414336483,-1.0178351837545698,-0.8270540461248798,-1.012692053774194,-1.3414929866874234,-1.5459795601852542,-0.9354184348314678,-1.6463379609864415,-0.9047794273462778,-1.1122677718460496,0.0,-1.27843683447712,0.6612899676276727,1.3521751415232839,-1.3205075007986762,-0.8649546510421213,1.0408548762183312,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.87757552297847
0.4836805098567549,0.5505854422969088,0.9308349592486579,0.49199613948543813,0.8146877116233113,0.08521030772777911,0.6369414075340987,0.3153699340850648,1.0501349198444399,0.12346060030581786,0.0,0.6254343750012042,-1.0829397729021955,-1.0411379995121615,1.563096400026659,-0.07069687723280071,0.282536181848414,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.540761149388421
